Standardised_Smiles,AM1_E,AM1_Eele,AM1_HF,AM1_HOMO,AM1_IP,AM1_LUMO,AM1_dipole,ASA,ASA+,ASA-,ASA_H,ASA_P,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,CASA+,CASA-,DASA,DCASA,E,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,MNDO_E,MNDO_Eele,MNDO_HF,MNDO_HOMO,MNDO_IP,MNDO_LUMO,MNDO_dipole,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,PM3_E,PM3_Eele,PM3_HF,PM3_HOMO,PM3_IP,PM3_LUMO,PM3_dipole,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,RPC+,RPC-,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,VSA,Weight,a_IC,a_ICM,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,balabanJ,bpol,chi0,chi0_C,chi0v,chi0v_C,chi1,chi1_C,chi1v,chi1v_C,chiral,chiral_u,dens,density,diameter,dipole,dipoleX,dipoleY,dipoleZ,glob,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pKa,h_pKb,h_pavgQ,h_pstates,h_pstrain,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,npr1,npr2,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,petitjean,petitjeanSC,pmi,pmi1,pmi2,pmi3,pmiX,pmiY,pmiZ,radius,reactive,rgyr,rings,rsynth,std_dim1,std_dim2,std_dim3,vdw_area,vdw_vol,vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,weinerPath,weinerPol,zagreb,Target
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,-91061.594,-490900.38,-54.180599,-9.0807199,9.0807199,-0.86114001,1.9843148,493.96982,116.66142,377.30841,416.72379,77.24604,-2.2040968,-0.73865932,0.74679703,2.219625,-1.964038,-0.44226256,1.0316269,2.5102761,-1.8651258,-0.40607965,1.0803655,2.5775411,300.51984,971.56915,260.64697,671.04932,11.749813,6.4015708,-10.229176,-3.6322222,0.01868508,0,0,0,0,-7.3053322,0,0.52325839,0.012571495,8.4385204,6.5969529,0.23617116,0.76382887,0.84362197,0.15637805,0.60837692,1.9668592,0,-0.75208479,-0.4416537,0.056537461,2.2031472,-0.76237518,-0.15407778,0.45283711,2.4843132,-0.43176755,-0.10985252,0.4318462,2.55071,15.39,6.1854935,3.5555556,17.395367,7.040071,4.0685573,6.4455061,-90173.773,-484803.38,-70.979713,-9.5281601,9.5281601,-1.04153,1.9333569,2.576,-2.575,1.2262418,-1.2262418,0.17730437,0.29137126,17.408695,26.101036,16.917038,0,20.648346,0,0,49.019615,138.08841,0,0,0,0,15.535081,0.87246704,0.71424073,0.054755315,0.12753296,0.2857593,0.072777651,247.53479,202.6431,15.535081,36.183426,81.075119,20.648346,-81954.023,-476639.75,-50.286419,-9.0745096,9.0745096,-0.87900001,2.2562652,2.576,-2.575,0.17468944,0.20660195,0.8028183,0.71424073,0.12440406,0.19718172,0.2857593,0.072777651,227.77417,202.6431,35.2957,55.944042,81.075119,20.648346,0.17468944,0.20660195,8.0377598,0,50.770454,3.1014678,24.489283,0,70.572739,0,188.81412,5.8625998,50.770454,0,0,0,0,3.1014678,14.002426,70.572739,0,199.30098,40.459999,0.5023343,5.321928,2.9334605,8.216568,289.38516,356.056,47.567081,1.9026831,2,0,12,0,25,2,4,19,17,0,0,12,4,0,6,0,0,2,0,1,38.344757,0,0,2,2,2,0.1,12,26,0,20,2,2,0.1,14,0,1.994749,10.519242,14.154336,7.4472294,12.964147,6.309401,8.8799181,4.5993195,7.2491465,3.309401,0,0,1.3506154,1.0258175,8,0.60152769,0.26117301,-0.50109702,-0.209204,0.13909692,3.2658353,4.547792,1.0953755,5.8239636,5.8444057,-6.1127191,0,7.7684765,7.9368124,8.0579424,14,-0.082737908,1.3347338,0.050717998,2,2,1,1,6.0440001,-6.4433999,8.0817537,0,1,0.37576786,0.83908081,12,1,2,2,1,0.5,1,4683.4985,1589.1904,3548.6252,4229.1816,458.79987,3086.937,1136.9562,4,0,3.6268203,2,0.052631579,2.7737212,1.5821533,1.0344787,283.71823,347.09488,263.625,0,0,0,0,244.68761,0,27.133842,4.2170644,0.1965825,2.6421931,1.8803512,0.97312266,0.39414853,0.23086286,0.1274386,0.038936656,0.00238316,876.875,491.625,370.875,315.375,272.875,229.875,124.75,69.625,0.5,0.86602539,0.70710677,0.5,0.5,1,-3.0926266,-3.0101416,-2.9120426,-6.3305016,-6.2528677,-6.0543122,1.2819664,203.625,223.125,184.5,82.25,38.125,18,5.375,0.5,0.10481969,0.057074912,0.8666141,0.98252797,1.0157176,1.1352347,1.3469698,1.5218122,1.4450232,1.4377081,0.11791028,1.1235729,2.1993022,3.0829136,3.2436943,3.1433876,2.7667346,3.2487786,1.4002087,467.16248,654.125,1091.75,546.5,243.625,86,38.875,18,5.375,0.5,888.125,323.375,59.125,3.75,0.75,0,0,0,688,30,98,0
CCCCCC1C(=O)CCC1CC(=O)O,-64010.746,-377504.44,-181.89195,-10.37975,10.37975,0.76109999,1.8428904,458.93463,320.75201,138.1826,307.39194,151.54266,-2.6950188,-0.49352795,0.40945852,2.7949176,-2.6102684,-0.43877912,0.37690851,2.8554401,-2.4547515,-0.29433009,0.55919915,3.0365632,1002.9915,432.09702,182.5694,570.89453,-0.49669677,6.5410128,-24.654324,-22.523981,0.47609234,0,0,0,0,-12.887169,0,0.84357435,0.010378865,14.166605,2.1303425,0.69890565,0.30109432,0.66979468,0.33020535,2.185478,0.94152194,0,-0.79945898,-0.40709135,0.026650038,2.6798434,-0.87295723,-0.29254344,0.022057071,2.7481906,-0.53642339,-0.22216755,0.15986069,2.8962343,13.066667,6.5540166,4.1652894,11.49184,5.7074351,3.5980661,4.3725953,-64261.348,-372028.28,-154.75333,-10.65692,10.65692,0.59588999,1.7400764,3.1270001,-3.1270001,1.2282635,-1.2282635,0.21157783,0.26969814,98.444962,0,8.458519,0,10.324173,14.708499,0,17.402626,44.851616,0,0,0,27.133842,7.7675405,0.73838407,0.42409042,0.15234673,0.2616159,0.57590961,0.10926919,169.15773,97.155624,34.901382,59.934055,131.93616,25.032671,-60272.211,-371346.84,-173.74429,-10.54719,10.54719,0.70043999,1.9150723,3.1270001,-3.1270001,0.21074513,0.20786697,0.61962736,0.50005394,0.23418151,0.38037267,0.49994603,0.14619115,141.95152,114.55825,53.649059,87.140251,114.53352,33.491192,0.21074513,0.20786697,5.76158,47.724434,0,34.206818,0,0,132.07884,13.433075,33.326015,2.6366999,0,13.433075,47.724434,25.385227,8.8215923,0,0,0,132.07884,33.326015,54.369999,0.56650949,4.9068904,2.944109,7.4983454,262.80814,212.289,45.311905,1.2946259,3,0,0,0,35,2,5,15,10,0,0,12,0,0,20,0,0,3,0,0,36.861858,1,0,0,1,6,0.40000001,0,35,2,15,7,6,0.40000001,33,0,2.3510058,23.78014,11.259149,8.2591486,9.3681583,8.1044483,7.1470656,5.4150147,5.8928218,5.2609668,2,2,0.94983888,0.69825017,9,0.79236251,0.039754,-0.78771901,-0.075873002,0.065265372,3.9081604,6.9628611,4.1377144,2.1317806,2.2079875,-2.4222038,0,1.6443348,5.8740439,4.8942003,14,-0.99222302,1.0465679,2.8953276,3,1,1,0,2.1289999,-2.2530799,5.940681,0,1,0.23822843,0.82149774,5,1,1,7,0,0.44444445,0.80000001,2583.4209,597.59814,2060.7346,2508.509,1343.9624,1157.3336,82.124802,5,1,3.4884608,1,0,3.2720256,1.5263288,0.83590722,229.09178,304.03,223.5,13.566921,0,0,0,144.48499,23.167019,40.700764,4.3906097,0.14487815,2.7559717,2.000211,1.09789,0.52685505,0.24326311,0.085442372,0.0224577,0.00471232,550.375,321.875,251.375,222.625,192.25,133.125,71.75,30.5,6.0621777,6.6895442,6.7082038,0.5,0.70710677,1.118034,-2.1385887,-2.1005766,-2.0495789,-6.7160854,-6.3398037,-6.2405596,1.2667887,287.25,293.375,208.125,81.5,29.5,8.75,2.375,0.625,0.12829438,0.042111173,1.0871737,1.1959238,1.6407948,1.9587432,2.2048428,1.0610058,0.46785429,0.47154444,0.47079369,1.5912192,2.0777111,2.4390481,2.7958543,4.2867231,7.059402,7.0445261,1.3436668,415.09549,557.75,927.375,512.625,239.5,88.125,32.25,9.375,2.5,0.625,640.125,219.25,31.375,6.625,2.75,0.625,0.125,0,400,17,68,0
Cc1cc(=O)n(-c2ccccc2)n1C,-53151.84,-302296.66,64.051399,-8.7604399,8.7604399,-0.1718,4.4325819,392.4848,232.39806,160.08675,348.7468,43.737999,-2.4457886,-0.52845645,0.65356702,2.4528544,-2.5251591,-0.46693248,0.66655129,2.4593034,-2.1358466,-0.36508006,0.80882454,2.7715025,521.03644,358.91449,72.311302,162.12195,40.295528,26.967892,-0.65258527,2.2254965,0.008825467,0,0,0,0,-10.306723,0,1.0639282,0.005040431,10.029387,2.8780818,0.59211987,0.40788013,0.88856131,0.11143871,1.3275328,0.91446722,0,-0.84599674,-0.38083988,0.04880999,2.3278968,-1.023582,-0.30995849,0.10136857,2.3957412,-0.49451387,-0.20442577,0.18134202,2.6248901,10.515555,4.2448978,2.0204082,7.0165081,2.733803,1.2660744,1.3701252,-53295.832,-301947.63,29.297899,-9.1796703,9.1796703,-0.19693001,3.7443593,2.2420001,-2.2420001,0.97174633,-0.97174633,0.27543396,0.27398217,67.785461,32.291866,0,0,0,12.949531,0,43.257484,36.764713,0,0,0,13.566921,0,0.87166309,0.45296168,0.065662496,0.12833689,0.54703832,0.062674396,180.09952,93.589119,13.566921,26.516451,113.02686,12.949531,-48541.102,-293421.13,49.112209,-9.0610399,9.0610399,-0.19253001,4.0792723,2.2420001,-2.2420001,0.27475467,0.25423729,0.87166309,0.54469925,0.065662496,0.12833689,0.45530072,0.062674396,180.09952,112.54357,13.566921,26.516451,94.072403,12.949531,0.27475467,0.25423729,5.5447998,23.862217,3.0017917,3.0017917,2.7567475,2.7567475,105.85911,5.2587838,66.223206,1.7838,3.0017917,8.2605753,23.862217,0,0,35.653934,0,105.85911,0,36.082764,23.549999,0.61744827,4.9068904,2.5538397,7.3288894,219.08429,188.23,39.138134,1.5053129,1,0,6,0,26,0,1,14,10,0,0,11,0,0,12,0,2,1,0,0,30.363516,1,1,0,0,1,0.06666667,6,27,2,15,2,1,0.06666667,19,0,2.0237472,16.716484,10.129392,7.9746914,8.266777,6.9641018,6.6983771,4.2103434,4.5101919,2.9880338,0,0,0.97276485,0.70395142,7,1.2357478,-0.90809202,-0.78436202,0.29524601,0.090369724,2.4495671,4.8468103,4.8468103,2.4305248,2.4305394,-2.860043,0,5.7815218,5.5995059,14,11.399077,3.99E-05,1.0004441,2.38E-05,3,0,1,0,1.351,-1.98142,5.5186868,0,1,0.27702901,0.81755191,11,1,2,1,0,0.42857143,0.75,1339.5468,354.33655,1045.6975,1279.0594,395.20746,881.95721,62.412556,4,0,2.6676848,2,0.64285713,2.7038231,1.402192,0.81281132,206.61598,267.39063,193.5,13.566921,0,0,0,171.55798,12.949531,13.566921,5.1132336,0.46437272,2.7031569,1.7006043,0.66571879,0.24826583,0.11217237,0.032836746,0,0,616.375,357,279.75,252.25,230.625,185.375,92,41.875,6.5954528,0.5,6.5764732,0.5,0.70710677,1.118034,-2.5183399,-2.4821422,-2.4631355,-4.7861371,-4.7205176,-4.7159314,1.1919881,144.125,87.5,96.25,34.125,12,2.875,0,0,0.042895444,0.011397423,0.70117968,0.68412524,0.79714537,0.93263137,1.0401251,1.1461354,0.78535467,0.84392935,0.45577762,1.8433568,3.4467216,4.3754129,4.3187146,4.2996759,0,0,1.3596988,354.12253,481.5,747.25,315.25,112.25,34.125,12,2.875,0,0,603.125,227.75,16,0,0,0,0,0,284,20,72,0
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,-83131.195,-527420.63,-51.748039,-8.6686897,8.6686897,-0.80506998,2.895411,548.17822,370.79236,177.38583,463.12823,85.049988,-2.7418058,-0.64579374,0.63835055,2.6725645,-2.7448285,-0.56615913,0.71728063,2.7281058,-2.4759569,-0.46988815,0.81056017,2.9349005,1297.4025,620.85046,193.40652,676.55206,19.77759,13.190585,-14.645038,-3.8170273,-0.12795305,0,-2.49E-14,-2.49E-14,0,-4.2454805,0,2.5371203,0.017957309,7.9948649,10.828011,0.67640847,0.32359156,0.84484977,0.15515025,2.3667531,1.1325705,0,-0.84774607,-0.42384565,0.048720725,2.4880319,-0.96194816,-0.32109386,0.15350957,2.5669732,-0.52373081,-0.21665975,0.1684887,2.7502065,15.879017,8.0222225,4.4875345,12.080835,6.0133257,3.3254967,3.4593329,-83369.414,-522909.88,-64.099503,-8.8953104,8.8953104,-0.46707001,2.5395308,3.4990001,-3.5,1.6540978,-1.6540978,0.14956911,0.20480193,81.293411,38.388474,16.917038,21.201273,12.949531,0,0,52.822289,49.019615,0,0,0,13.566921,5.0075121,0.89173204,0.41356584,0.063793264,0.10826799,0.58643419,0.044474725,259.64209,120.41634,18.574432,31.523964,170.74973,12.949531,-77233.992,-519134,-61.85881,-8.7471504,8.7471504,-0.96452999,2.7544801,3.4990001,-3.5,0.17605031,0.18857142,0.81891698,0.44806972,0.063793264,0.18108304,0.55193025,0.11728978,238.44083,130.46271,18.574432,52.725239,160.70337,34.150803,0.17605031,0.18857142,8.1169996,23.862217,25.12409,0,13.672431,0,162.46432,82.765236,0,2.9972,21.999775,8.3830976,23.862217,59.86327,3.185575,0,0,105.85911,74.248398,10.486856,38.77,0.48250595,5.523562,3.524714,8.4298191,317.32751,285.34299,57.924744,1.4481187,3,0,6,0,40,0,3,21,15,0,0,17,0,0,19,0,1,3,0,0,46.095066,1,0,0,1,4,0.17391305,6,42,3,23,2,4,0.17391305,33,0,1.2784886,27.540934,14.493353,11.501789,11.956051,10.284093,10.3265,6.7828231,7.3611693,5.3153839,0,0,1.0042868,0.7162227,13,1.0982735,0.86349249,-0.62386858,-0.26670438,0.02627044,3.72328,6.9871087,6.9871087,2.9183228,2.9183228,-3.7857656,0,6.5085421,8.1120405,14,14,0,1,0,4,0,1,0,3.369,-3.77281,8.1545191,0,1,0.078439087,0.94651693,18,1,3,5,0,0.46153846,0.85714287,6715.5996,520.27356,6278.0908,6632.835,2260.666,4355.272,101.77784,7,0,4.8513074,3,0.33333334,4.8086133,1.4773148,0.77938771,291.16608,398.39984,284.125,18.574432,0,0,0,217.80954,41.257984,18.574432,3.7055607,0.56589335,2.688422,2.0253255,0.91435981,0.27593645,0.067844301,0.009720662,0,0,869.5,511.625,387.5,333.125,297.25,250.375,148.625,90.5,0.5,0.70710677,1.118034,0.70710677,4,3.5355339,-2.2947116,-2.2927673,-2.2383437,-4.3703384,-4.3406973,-4.2082672,1.3088894,218.125,218.75,177.25,48.625,9.625,1.5,0,0,0.02483871,0.004502814,0.35569498,0.29233292,0.44470745,0.6365304,0.75487876,0.64233655,0.31340629,1.0140171,0.25550339,0.99649817,1.5367076,1.6838765,3.50389,5.2770224,0,0,1.3981383,495.74854,693.125,1121.125,563,197.25,48.625,9.625,1.5,0,0,903,344.25,20,0,0,0,0,0,1131,27,106,0
O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,-115882.23,-774507.5,-348.08813,-9.2964401,9.2964401,-1.18028,4.9481463,522.75287,310.44724,212.30565,265.06277,257.69012,-2.7064025,-0.73201746,0.76999062,2.7818446,-2.9097197,-0.86680651,0.58061564,2.5779157,-2.5098789,-0.59782428,0.85943311,2.9610846,1736.0209,1187.2133,98.141579,548.80768,75.18129,9.2970057,29.939604,40.083599,0.001902959,0,0,0,0,-17.417252,0,2.2458806,0.007318046,23.552902,10.143995,0.59386992,0.40613005,0.50705177,0.49294823,3.3209207,2.2710793,0,-0.79163855,-0.48251697,0.21013588,2.6532271,-0.95507675,-0.42286178,0.051813867,2.6343145,-0.52230293,-0.28276068,0.24972314,2.8691242,18.781065,7.7091413,3.9077277,15.726429,6.402534,3.2262928,4.195375,-116322.55,-765376.75,-333.42429,-8.9794397,8.9794397,-1.00353,5.9324117,5.592,-5.592,3.1556375,-3.1556375,0.092399493,0.12433817,26.718348,70.329056,36.536755,11.154908,51.620865,14.708499,0,24.509808,0,0,0,0,16.070677,43.845215,0.57276559,0.28571025,0.20276508,0.42723438,0.71428978,0.2244693,169.24887,84.425697,59.91589,126.24525,211.06844,66.329361,-107613.05,-761841.75,-329.38483,-9.2233295,9.2233295,-1.1641001,4.4721265,5.592,-5.592,0.12625179,0.12160229,0.53501558,0.36865541,0.20276508,0.46498442,0.63134462,0.26221931,158.09396,108.93551,59.91589,137.40016,186.55862,77.484268,0.12625179,0.12160229,7.7171001,34.862103,148.9259,0,53.316959,0,52.929554,46.314907,0,-1.4969,148.9259,7.7454643,69.263206,20.926258,3.185575,0,0,52.929554,17.643185,15.730285,145.91,0.43739632,5.7004399,3.3380036,8.8761148,318.22336,340.284,61.744438,1.543611,8,0,6,0,40,5,13,24,13,0,0,15,0,0,16,0,0,9,0,0,44.28669,0,0,3,5,3,0.11538462,6,42,2,26,4,3,0.11538462,34,0,1.6267792,24.197311,17.430357,9.3090363,12.272321,8.4032593,11.401086,5.357738,7.1450005,4.3069658,5,5,1.2018861,0.87070853,12,1.3749201,0.15416799,-1.03036,0.896631,0.065008231,10.088796,14.645689,6.69941,-0.17521212,-0.2877861,-1.531134,0,5.7442865,8.0191336,6.8491001,14,-0.5860014,1.9704874,0.52575332,9,5,1,0,-0.63300002,-1.82148,7.6811986,0,1,0.17574237,0.89167041,17,1,3,5,1,0.5,1,5522.0361,938.81183,4763.2832,5341.9775,4110.2144,1106.8923,305.07007,6,0,4.0283656,3,0.45833334,3.5956616,1.6499658,0.91677547,295.49414,390.81274,283.125,18.574432,0,0,0,146.71063,31.920755,86.409035,3.9384212,0.032568291,2.9196539,2.6766565,2.1297915,1.2570442,0.66836989,0.2701596,0.10391828,0.035384748,462.5,268.5,186.75,140.125,110,92.5,70.375,44.625,1.2247449,6.5192022,6.5192022,0.5,0.70710677,0.5,-2.3443408,-2.3213768,-2.2647958,-7.9576349,-7.7578025,-7.6305499,1.3078848,555.25,651.125,513.875,242.875,103.375,37.5,14.75,4.875,0.57898259,0.27207851,2.2033191,2.3722701,2.5106435,2.9606395,3.3520875,3.4739037,3.3377895,2.9786143,0.16448714,0.48517305,1.0080533,1.3884776,1.4442708,1.5625396,2.4881756,3.6144917,1.3759489,479.03305,659.125,1389.625,1013.25,608.5,261.25,108.125,38.125,14.75,4.875,834.375,362.125,94.625,18.375,4.75,0.625,0,0,1339,42,128,0
Nc1ccc(C(=O)O)cc1,-42452.844,-181908.84,-70.289261,-8.9489603,8.9489603,-0.28027001,3.9529765,309.90192,175.98766,133.91428,150.57454,159.32739,-2.223964,-0.62573951,0.67825997,2.1908302,-2.3297117,-0.52494848,0.75860375,2.308213,-1.8840221,-0.46451047,0.82201415,2.5166364,478.6864,364.24683,42.073372,114.43958,-12.978718,5.5403681,-30.776321,-26.359894,-1.5147529,0,0,0,0,-11.780752,0,0.64798427,0.002211131,8.7075758,4.4164281,0.56788176,0.43211824,0.48587805,0.51412195,1.5446384,1.1753616,0,-0.81289911,-0.45636684,0.13205342,2.0114808,-1.3342681,-0.32696947,0.19589595,2.1242905,-0.40779942,-0.23028746,0.2393512,2.3133037,8.1000004,3.4082839,2.2857144,5.2554688,2.0894046,1.336655,1.09808,-42564.27,-181291.25,-65.79097,-9.0528603,9.0528603,-0.43428001,3.3636262,2.72,-2.72,1.0707543,-1.0707543,0.27199236,0.30584934,8.9080906,17.061544,17.238026,0,10.324173,14.708499,0,49.019615,0,0,0,0,13.566921,14.418659,0.63497496,0.53017259,0.19267774,0.36502501,0.46982741,0.17234728,92.22728,77.005196,27.98558,53.018253,68.240334,25.032671,-38907.141,-176857.02,-69.081459,-8.9104795,8.9104795,-0.42372999,3.377286,2.72,-2.72,0.23308824,0.33088234,0.51629299,0.53017259,0.19267774,0.48370698,0.46982741,0.29102924,74.98925,77.005196,27.98558,70.256279,68.240334,42.270699,0.23308824,0.33088234,3.7813699,23.862217,0,25.385227,3.185575,2.7567475,103.46992,7.7454643,0,0.96700001,32.897186,7.7454643,0,25.385227,27.047791,0,0,70.572739,0,2.7567475,63.32,0.72192812,4.321928,2.3442218,6.3056221,154.68117,137.138,28.183899,1.6578765,2,0,6,0,17,3,5,10,6,0,0,7,0,0,7,0,1,2,0,0,19.691551,1,1,0,0,1,0.1,6,17,1,10,2,1,0.1,10,0,2.3101141,7.950449,7.5604777,4.5604777,5.2422132,3.809401,4.6983771,2.9663265,2.7877734,2.0713673,0,0,1.0777053,0.77186263,6,0.52491581,0.41384,0.202582,0.25159201,0.001484921,3.2420282,7.2391391,1.4276567,0.33934745,0.60905409,-1.1538885,0,4.4764018,3.7945511,5.172564,14,-0.98533946,1.0794569,2.5173626,3,3,1,0,0.91100001,-1.07516,3.7422845,1,1,0.16293408,0.83760184,6,1,1,1,0,0.5,1,773.06934,125.92561,647.35083,772.86224,647.04248,125.82231,0.20951271,3,0,2.3742712,1,0.69999999,2.3335187,1.2832544,0.089921393,145.24553,177.67151,127.25,0,0,0,17.742489,72.142067,14.708499,44.876331,3.0577669,0.14189541,3.1268661,2.7899444,1.6554061,0.70917821,0.31446445,0.083549216,0.035837524,0.017678779,389.625,226.625,158.875,130.75,111.5,93,68.5,40,0.5,6.5192022,6.5,0.5,0.5,0.70710677,-2.0813882,-2.0401366,-2.0233264,-7.8725247,-7.2638235,-7.1003451,1.162674,186.375,195.25,122.5,37.125,11,1.5,2.125,1.125,0.16837136,0.050669216,0.79261696,0.82308507,0.85170954,0.90834516,0.96296459,0.94382113,0.58436131,0.54202306,0.14614218,0.3228223,0.80458355,1.3626503,2.2198386,4.6168141,5.7150798,5.596096,1.2367408,271.88397,336.25,771.875,494.75,223.75,74.125,26.75,6.625,2.625,1.125,585.5,299.5,101.25,37,15.75,5.125,0.5,0,120,11,46,0
